Age [Demographic Core],Sex,Highest Grade Completed [Demographic],Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Employment Status
32.0,1,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7
89.0,1,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
25.0,1,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
62.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
35.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
62.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
61.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
28.0,0,17.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
85.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
44.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
28.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
47.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
51.0,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
53.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
41.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
39.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
42.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
49.0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
50.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
54.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
43.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
22.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
37.0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7
37.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
41.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
30.0,1,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
55.0,0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7
27.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
65.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
65.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
70.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
27.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
33.0,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
37.0,1,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
23.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
64.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
29.0,1,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
43.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
64.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
76.0,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
47.0,1,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
21.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
36.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
39.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
30.0,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
58.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
47.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
34.0,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
58.0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
64.0,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
30.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
52.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
72.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
51.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
39.0,1,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
49.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
22.0,0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
51.0,1,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
33.0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
69.0,0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
48.0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
28.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
55.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
45.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
51.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
55.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
39.0,1,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
53.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
67.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
37.0,0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
20.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23.0,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
59.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
26.0,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
81.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
67.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
53.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
39.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
38.0,1,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
89.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
53.0,0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
60.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
22.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
49.0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
33.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
33.0,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
77.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
34.0,0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8
55.0,0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8
29.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8
51.0,1,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
79.0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
20.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
24.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26.0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
45.0,1,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
44.0,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
55.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
20.0,0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
37.0,1,14.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
32.0,0,14.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
58.0,1,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
43.0,0,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
57.0,1,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
74.0,0,16.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
67.0,1,18.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3
27.0,1,19.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
55.0,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
45.0,1,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
21.0,0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
28.0,1,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
47.0,1,19.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
25.0,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
71.0,1,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
46.0,0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
26.0,0,13.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
71.0,1,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
65.0,0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
35.0,1,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
62.0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
88.0,0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
37.0,1,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
46.0,0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
55.0,0,20.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
48.0,0,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
36.0,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25.0,1,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
37.0,1,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
59.0,0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
61.0,0,20.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
61.0,1,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25.0,0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
63.0,1,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
54.0,0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
39.0,1,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
28.0,0,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29.0,0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
31.0,0,11.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
34.0,0,19.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
37.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
46.0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30.0,0,16.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
75.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
55.0,1,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
48.0,1,19.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
82.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
53.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
32.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
25.0,0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
44.0,0,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8
54.0,1,7.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
30.0,0,15.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
76.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
48.0,1,16.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
33.0,1,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
26.0,1,15.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
26.0,1,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
18.0,0,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
61.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
57.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
36.0,0,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
33.0,1,11.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
50.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
65.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
50.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
48.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
80.0,1,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
80.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
70.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
69.0,0,14.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
47.0,1,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
68.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
67.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
62.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6
58.0,0,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
35.0,1,17.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
36.0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8
86.0,1,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
63.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
22.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
23.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
19.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
51.0,0,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
82.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
27.0,1,15.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
68.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
38.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
65.0,0,20.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
72.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
80.0,1,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
34.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
56.0,1,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
57.0,0,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
61.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
53.0,1,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
79.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
46.0,0,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
45.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
50.0,0,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
63.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
38.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
51.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
62.0,0,17.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
47.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
29.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
37.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6
39.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
46.0,0,20.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
55.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
27.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
45.0,0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
71.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
74.0,0,8.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
18.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
67.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
49.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
74.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
67.0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
35.0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
36.0,1,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
58.0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
21.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
21.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
43.0,0,17.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
41.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
44.0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
51.0,0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
22.0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
18.0,1,11.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
73.0,0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
38.0,0,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
87.0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
39.0,0,13.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
74.0,0,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
31.0,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
37.0,1,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
31.0,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
24.0,1,13.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
32.0,1,19.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
50.0,1,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
20.0,0,11.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
71.0,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
88.0,0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
24.0,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
56.0,0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
56.0,1,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
48.0,1,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
59.0,1,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
82.0,0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
65.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
79.0,0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
49.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
36.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
55.0,1,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
59.0,1,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
52.0,0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
74.0,0,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
33.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
44.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
32.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
39.0,0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
39.0,0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
54.0,0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
71.0,0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
35.0,0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
38.0,1,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
52.0,0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
89.0,0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
46.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
37.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
55.0,0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
73.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
41.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
51.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
65.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
58.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
71.0,0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
43.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
28.0,0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
46.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
49.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
75.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
54.0,0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
52.0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
21.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
32.0,1,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
54.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
63.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
53.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
62.0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
61.0,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
75.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
65.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
70.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
78.0,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
35.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70.0,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
32.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
78.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
86.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
59.0,1,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
27.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
60.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
23.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
61.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
65.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
51.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
38.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
39.0,1,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7
25.0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5
33.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
30.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
30.0,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
36.0,1,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
35.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
23.0,0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
27.0,1,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
75.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
31.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
71.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
80.0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
37.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
44.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
33.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
45.0,0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26.0,0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
36.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
